,domain,name,category,prompts,wikipedia
3804,political_ideology,Right-wing_populism,right-wing,Both right-wing populism and left-wing populism object ,"Both right-wing populism and left-wing populism object to the perceived control of liberal democracies by elites; however, populism of the left also objects to the power of large corporations and their allies, while populism of the right normally supports strong controls on immigration.In Europe, the term right-wing populism is used to describe groups, politicians and political parties that are generally known for their opposition to immigration, especially from the Islamic world, and for Euroscepticism."
3805,political_ideology,Historical_Right,right-wing,"The Right group, later called Historical Right ","The Right group, later called Historical Right by historians to distinguish it from the right-wing groups of the 20th century, was an Italian centrist parliamentary group during the second half of the 19th century."
3806,political_ideology,Historical_Right,right-wing,"The Right group, later called Historical Right ","After 1876, the Historical Right constituted the Constitutional opposition toward the left governments."
3807,political_ideology,Historical_Right,right-wing,"After 1876, the Historical Right constituted the ","The Right group, later called Historical Right by historians to distinguish it from the right-wing groups of the 20th century, was an Italian centrist parliamentary group during the second half of the 19th century."
3808,political_ideology,Historical_Right,right-wing,"After 1876, the Historical Right constituted the ","After 1876, the Historical Right constituted the Constitutional opposition toward the left governments."
3809,political_ideology,Far-right_social_centres,right-wing,Far-right social centres are community spaces inspired by ,Far-right social centres are community spaces inspired by neo-fascist and Third Position ideas.
3810,political_ideology,Far-right_subcultures,right-wing,"Far-right subcultures refers to the symbolism, ideology ","Far-right subcultures refers to the symbolism, ideology and traits that hold relevance to various politically extreme right-wing groups and organisations."
3811,political_ideology,Far-right_terrorism,right-wing,Right-wing terrorism or far-right terrorism is terrorism ,"Right-wing terrorism or far-right terrorism is terrorism that is motivated by a variety of different right-wing and far-right ideologies, most prominently by neo-Nazism, neo-fascism, ecofascism, white nationalism, white separatism, ethnonationalism, religious nationalism, and anti-government patriot/sovereign citizen beliefs and occasionally by anti-abortion and tax resistance."
3812,political_ideology,Congress_of_the_New_Right,right-wing,"The Congress of the New Right is an economically libertarian, ","The Congress of the New Right is an economically libertarian, socially conservative and Eurosceptic political party in Poland."
3813,political_ideology,Congress_of_the_New_Right,right-wing,"The Congress of the New Right is an economically libertarian, ","The ""Congress of the New Right"" equaled the results of its leader in two voivodeships, małopolskie and mazowieckie."
3814,political_ideology,Congress_of_the_New_Right,right-wing,"The ""Congress of the New Right"" equaled the results of ","The Congress of the New Right is an economically libertarian, socially conservative and Eurosceptic political party in Poland."
3815,political_ideology,Congress_of_the_New_Right,right-wing,"The ""Congress of the New Right"" equaled the results of ","The ""Congress of the New Right"" equaled the results of its leader in two voivodeships, małopolskie and mazowieckie."
3816,political_ideology,Right_realism,right-wing,"Right realism, in criminology, also known as ","Right realism, in criminology, also known as New Right Realism, Neo-Classicism, Neo-Positivism, or Neo-Conservatism, is the ideological polar opposite of left realism."
3817,political_ideology,Right_realism,right-wing,"Right realism, in criminology, also known as ","As it stands, Right Realism seems to depend on the inculcation of moral imperatives which are taken as self-evidently the best solution to the problem of crime."
3818,political_ideology,Right_realism,right-wing,"As it stands, Right Realism seems to ","Right realism, in criminology, also known as New Right Realism, Neo-Classicism, Neo-Positivism, or Neo-Conservatism, is the ideological polar opposite of left realism."
3819,political_ideology,Right_realism,right-wing,"As it stands, Right Realism seems to ","As it stands, Right Realism seems to depend on the inculcation of moral imperatives which are taken as self-evidently the best solution to the problem of crime."
3820,political_ideology,Communism,communism,"Communism is a philosophical, social, political, ","Communism is a philosophical, social, political, economic ideology and movement whose ultimate goal is the establishment of a communist society, namely a socioeconomic order structured upon the ideas of common ownership of the means of production and the absence of social classes, money and the state.Communism includes a variety of schools of thought which broadly include Marxism and anarcho-communism as well as the political ideologies grouped around both, all of which share the analysis that the current order of society stems from capitalism, its economic system and mode of production; that in this system there are two major social classes; that conflict between these two classes is the root of all problems in society; and that this situation will ultimately be resolved through a social revolution."
